SKU,Retailer,Store,Region,Beginning Inventory,Ending Inventory,Reorder Point,Lead Time (days)
SKU-PC-00007,Sam's Club,SAM-02-009,South,719,827,98,8
SKU-PC-00007,Sam's Club,SAM-01-006,Midwest,75,0,62,4
SKU-PC-00007,Sam's Club,SAM-02-008,South,462,449,140,9
SKU-PC-00007,Sam's Club,SAM-03-003,West,940,946,124,9
SKU-PC-00007,Sam's Club,SAM-01-001,Midwest,139,321,65,3
SKU-PC-00007,Sam's Club,SAM-01-008,Midwest,340,287,158,11
SKU-PC-00007,Sam's Club,SAM-03-005,West,612,553,132,7
SKU-PC-00007,Sam's Club,SAM-03-007,West,297,309,28,14
SKU-PC-00007,Costco,COST-02-005,South,568,535,32,13
SKU-PC-00007,Costco,COST-03-006,West,770,591,164,7
SKU-PC-00007,Costco,COST-02-002,South,391,390,139,8
SKU-PC-00007,Costco,COST-01-004,Midwest,655,385,112,9
SKU-PC-00007,Costco,COST-03-004,West,607,665,103,11
SKU-PC-00007,Costco,COST-01-005,Midwest,709,903,166,14
SKU-PC-00007,Costco,COST-02-004,South,101,199,40,13
SKU-PC-00007,Costco,COST-01-002,Midwest,900,1034,135,6
SKU-PC-00007,Costco,COST-01-003,Midwest,288,443,23,5
SKU-PC-00007,Costco,COST-02-003,South,710,876,122,11
SKU-PC-00007,Costco,COST-03-002,West,732,626,74,14
SKU-PC-00007,Costco,COST-01-001,Midwest,685,587,102,3
SKU-PC-00007,Costco,COST-03-001,West,348,209,120,12
SKU-PC-00007,Costco,COST-02-001,South,837,856,130,4
SKU-PC-00007,Costco,COST-03-005,West,859,961,152,9
SKU-PC-00008,Walmart,WMT-04-001,Northeast,614,713,115,7
SKU-PC-00008,Walmart,WMT-03-015,West,201,122,103,9
SKU-PC-00008,Walmart,WMT-01-005,Midwest,92,75,31,7
SKU-PC-00008,Walmart,WMT-01-014,Midwest,430,345,65,3
SKU-PC-00008,Walmart,WMT-01-006,Midwest,399,281,113,5
SKU-PC-00008,Walmart,WMT-01-013,Midwest,439,506,167,10
SKU-PC-00008,Walmart,WMT-01-002,Midwest,572,598,131,4
SKU-PC-00008,Walmart,WMT-01-012,Midwest,579,724,69,6
SKU-PC-00008,Walmart,WMT-01-009,Midwest,509,413,42,7
SKU-PC-00008,Walmart,WMT-02-005,South,287,164,100,6
SKU-PC-00008,Walmart,WMT-04-003,Northeast,93,0,39,5
SKU-PC-00008,Walmart,WMT-03-008,West,460,448,29,14
SKU-PC-00008,Walmart,WMT-01-003,Midwest,248,154,135,6
SKU-PC-00008,Walmart,WMT-02-010,South,451,384,92,10
SKU-PC-00008,Walmart,WMT-02-012,South,610,649,23,10
SKU-PC-00008,Walmart,WMT-02-008,South,267,389,136,4
SKU-PC-00008,Walmart,WMT-03-003,West,255,349,25,7
SKU-PC-00008,Walmart,WMT-02-001,South,699,440,149,4
SKU-PC-00008,Walmart,WMT-01-015,Midwest,814,613,58,12
SKU-PC-00008,Walmart,WMT-02-009,South,522,248,119,12
SKU-PC-00008,Walmart,WMT-02-003,South,814,824,64,13
SKU-PC-00008,Walmart,WMT-02-004,South,651,467,81,11
SKU-PC-00008,Walmart,WMT-01-010,Midwest,612,408,91,5
SKU-PC-00008,Walmart,WMT-02-007,South,583,775,105,3
SKU-PC-00008,Walmart,WMT-02-011,South,760,582,149,6
SKU-PC-00008,Walmart,WMT-03-014,West,903,879,117,5
SKU-PC-00008,Walmart,WMT-03-012,West,595,529,100,11
SKU-PC-00008,Walmart,WMT-03-002,West,66,235,112,3
SKU-PC-00008,Walmart,WMT-03-009,West,581,750,155,3
SKU-PC-00008,Walmart,WMT-03-005,West,356,318,39,4
SKU-PC-00008,Sam's Club,SAM-03-002,West,95,263,37,8
SKU-PC-00008,Sam's Club,SAM-01-003,Midwest,87,46,112,11
SKU-PC-00008,Sam's Club,SAM-02-005,South,322,419,80,6
SKU-PC-00008,Sam's Club,SAM-03-005,West,915,960,35,12
SKU-PC-00008,Sam's Club,SAM-01-008,Midwest,601,659,145,3
SKU-PC-00008,Sam's Club,SAM-02-007,South,126,22,74,6
SKU-PC-00008,Sam's Club,SAM-02-008,South,857,840,164,10
SKU-PC-00008,Sam's Club,SAM-03-001,West,648,443,126,7
SKU-PC-00008,Sam's Club,SAM-02-001,South,121,0,170,9
SKU-PC-00008,Sam's Club,SAM-02-010,South,715,856,48,8
SKU-PC-00008,Sam's Club,SAM-02-006,South,196,58,160,3
SKU-PC-00008,Sam's Club,SAM-01-002,Midwest,807,883,126,14
SKU-PC-00008,Sam's Club,SAM-03-003,West,941,895,128,7
SKU-PC-00008,Sam's Club,SAM-02-002,South,653,515,61,7
SKU-PC-00008,Sam's Club,SAM-01-004,Midwest,734,594,50,13
SKU-PC-00008,Sam's Club,SAM-03-008,West,77,0,138,12
SKU-PC-00008,Sam's Club,SAM-01-007,Midwest,948,1045,134,4
SKU-PC-00008,Sam's Club,SAM-02-009,South,208,172,32,5
SKU-PC-00008,Sam's Club,SAM-01-010,Midwest,487,453,44,3
SKU-PC-00008,Sam's Club,SAM-01-005,Midwest,437,264,26,5
SKU-PC-00008,Costco,COST-03-006,West,387,241,58,8
SKU-PC-00008,Costco,COST-02-005,South,60,141,143,10
SKU-PC-00008,Costco,COST-01-002,Midwest,176,99,22,3
SKU-PC-00008,Costco,COST-02-006,South,778,528,166,9
SKU-PC-00008,Costco,COST-01-001,Midwest,276,20,120,13
SKU-PC-00008,Costco,COST-02-002,South,373,439,134,14
SKU-PC-00008,Costco,COST-03-004,West,403,376,68,3
SKU-PC-00008,Costco,COST-02-001,South,636,804,133,12
SKU-PC-00008,Costco,COST-01-005,Midwest,936,837,128,5
SKU-PC-00008,Costco,COST-02-004,South,663,442,136,7
SKU-PC-00008,Costco,COST-03-005,West,568,357,165,14
SKU-PC-00008,Costco,COST-03-003,West,233,97,42,6
SKU-PC-00008,Costco,COST-03-001,West,278,451,123,9
SKU-PC-00008,Costco,COST-01-004,Midwest,217,0,141,4
SKU-PC-00008,Costco,COST-02-003,South,141,36,31,9
SKU-CL-00009,Walmart,WMT-03-001,West,581,337,107,4
SKU-CL-00009,Walmart,WMT-02-012,South,810,888,151,10
SKU-CL-00009,Walmart,WMT-02-005,South,740,758,125,6
SKU-CL-00009,Walmart,WMT-01-005,Midwest,401,555,76,11
SKU-CL-00009,Walmart,WMT-01-013,Midwest,747,942,50,9
SKU-CL-00009,Walmart,WMT-01-007,Midwest,459,199,159,13
SKU-CL-00009,Walmart,WMT-02-001,South,433,153,58,12
SKU-CL-00009,Walmart,WMT-03-008,West,710,870,169,5
SKU-CL-00009,Walmart,WMT-02-009,South,85,0,39,7
SKU-CL-00009,Walmart,WMT-02-013,South,82,0,151,12
SKU-CL-00009,Walmart,WMT-03-012,West,775,865,170,11
SKU-CL-00009,Walmart,WMT-01-012,Midwest,552,272,40,6
SKU-CL-00009,Walmart,WMT-02-011,South,73,0,55,13
SKU-CL-00009,Walmart,WMT-01-004,Midwest,404,394,95,9
SKU-CL-00009,Walmart,WMT-03-009,West,935,1085,100,8
SKU-CL-00009,Walmart,WMT-01-015,Midwest,62,217,97,6
SKU-CL-00009,Walmart,WMT-03-006,West,674,870,35,6
SKU-CL-00009,Walmart,WMT-01-014,Midwest,834,690,79,14
SKU-CL-00009,Walmart,WMT-02-006,South,54,69,29,11
SKU-CL-00009,Walmart,WMT-03-015,West,355,402,91,13
SKU-CL-00009,Walmart,WMT-02-008,South,684,740,159,12
SKU-CL-00009,Walmart,WMT-02-014,South,224,61,163,3
SKU-CL-00009,Walmart,WMT-02-015,South,890,884,119,3
SKU-CL-00009,Walmart,WMT-03-003,West,463,432,131,10
SKU-CL-00009,Walmart,WMT-02-003,South,711,494,115,11
SKU-CL-00009,Walmart,WMT-01-009,Midwest,592,593,154,7
SKU-CL-00009,Walmart,WMT-03-002,West,659,426,99,4
SKU-CL-00009,Walmart,WMT-03-011,West,561,501,48,11
SKU-CL-00009,Walmart,WMT-03-014,West,641,704,79,13
SKU-CL-00009,Walmart,WMT-03-013,West,285,76,24,3
SKU-CL-00009,Sam's Club,SAM-02-007,South,100,16,117,8
SKU-CL-00009,Sam's Club,SAM-02-005,South,468,535,47,6
SKU-CL-00009,Sam's Club,SAM-02-001,South,148,304,121,13
SKU-CL-00009,Sam's Club,SAM-02-006,South,832,795,37,9
SKU-CL-00009,Sam's Club,SAM-01-003,Midwest,579,733,70,6
SKU-CL-00009,Sam's Club,SAM-03-001,West,615,358,67,7
SKU-CL-00009,Sam's Club,SAM-03-004,West,387,365,152,9
SKU-CL-00009,Sam's Club,SAM-01-009,Midwest,848,893,53,12
SKU-CL-00009,Sam's Club,SAM-03-003,West,824,569,116,6
SKU-CL-00009,Sam's Club,SAM-01-008,Midwest,276,68,31,12
SKU-CL-00009,Sam's Club,SAM-02-002,South,582,513,127,10
SKU-CL-00009,Sam's Club,SAM-01-006,Midwest,492,335,73,4
SKU-CL-00009,Sam's Club,SAM-03-007,West,798,918,101,7
SKU-CL-00009,Sam's Club,SAM-01-005,Midwest,309,387,32,4
SKU-CL-00009,Sam's Club,SAM-03-008,West,321,51,48,8
SKU-CL-00009,Sam's Club,SAM-01-001,Midwest,618,513,160,5
SKU-CL-00009,Sam's Club,SAM-02-004,South,859,804,77,14
SKU-CL-00009,Sam's Club,SAM-02-003,South,100,148,64,6
SKU-CL-00009,Sam's Club,SAM-02-008,South,132,0,161,6
SKU-CL-00009,Sam's Club,SAM-01-010,Midwest,84,33,99,12
SKU-CL-00009,Costco,COST-03-001,West,504,562,150,4
SKU-CL-00009,Costco,COST-02-003,South,910,1057,99,11
SKU-CL-00009,Costco,COST-01-001,Midwest,553,556,160,13
SKU-CL-00009,Costco,COST-02-006,South,193,325,152,10
SKU-CL-00009,Costco,COST-02-005,South,507,327,81,5
SKU-CL-00009,Costco,COST-03-003,West,180,296,21,9
SKU-CL-00009,Costco,COST-03-004,West,350,321,131,14
SKU-CL-00009,Costco,COST-01-006,Midwest,811,753,83,8
SKU-CL-00009,Costco,COST-01-004,Midwest,454,284,106,14
SKU-CL-00009,Costco,COST-01-005,Midwest,189,361,102,6
SKU-CL-00009,Costco,COST-01-003,Midwest,342,277,39,12
SKU-CL-00009,Costco,COST-03-006,West,222,216,86,5
SKU-CL-00009,Costco,COST-03-002,West,784,754,135,9
SKU-CL-00009,Costco,COST-02-002,South,216,148,30,5
SKU-CL-00009,Costco,COST-03-005,West,449,170,103,10
SKU-HH-00010,Walmart,WMT-03-003,West,569,313,127,3
SKU-HH-00010,Walmart,WMT-02-003,South,686,740,155,10
SKU-HH-00010,Walmart,WMT-03-007,West,468,435,143,10
SKU-HH-00010,Walmart,WMT-03-005,West,409,362,134,3
SKU-HH-00010,Walmart,WMT-04-002,Northeast,679,837,95,8
SKU-HH-00010,Walmart,WMT-02-009,South,940,1044,51,4
SKU-HH-00010,Walmart,WMT-02-010,South,801,864,90,9
SKU-HH-00010,Walmart,WMT-04-003,Northeast,826,903,84,9
SKU-HH-00010,Walmart,WMT-02-013,South,602,764,51,13
SKU-HH-00010,Walmart,WMT-02-012,South,463,253,36,8
SKU-HH-00010,Walmart,WMT-04-001,Northeast,406,261,21,7
SKU-HH-00010,Walmart,WMT-03-009,West,340,507,114,10
SKU-HH-00010,Walmart,WMT-01-009,Midwest,57,0,99,10
SKU-HH-00010,Walmart,WMT-03-014,West,777,513,121,8
SKU-HH-00010,Walmart,WMT-02-005,South,561,496,129,13
SKU-HH-00010,Walmart,WMT-01-013,Midwest,387,522,39,14
SKU-HH-00010,Walmart,WMT-02-008,South,646,645,167,6
SKU-HH-00010,Walmart,WMT-02-004,South,768,739,117,3
SKU-HH-00010,Walmart,WMT-02-001,South,614,607,120,14
SKU-HH-00010,Walmart,WMT-02-006,South,931,701,147,9
SKU-HH-00010,Walmart,WMT-01-012,Midwest,905,1022,20,3
SKU-HH-00010,Walmart,WMT-03-015,West,66,0,60,8
SKU-HH-00010,Walmart,WMT-01-004,Midwest,783,976,157,10
SKU-HH-00010,Walmart,WMT-01-015,Midwest,171,337,53,3
SKU-HH-00010,Walmart,WMT-01-014,Midwest,563,723,63,8
SKU-HH-00010,Walmart,WMT-01-008,Midwest,724,842,145,6
SKU-HH-00010,Walmart,WMT-03-008,West,881,807,49,11
SKU-HH-00010,Walmart,WMT-03-011,West,488,233,152,9
SKU-HH-00010,Walmart,WMT-02-015,South,306,273,34,11
SKU-HH-00010,Walmart,WMT-03-013,West,773,622,146,13
SKU-HH-00010,Sam's Club,SAM-03-007,West,781,958,59,14
SKU-HH-00010,Sam's Club,SAM-03-006,West,364,117,89,14
SKU-HH-00010,Sam's Club,SAM-01-001,Midwest,417,157,99,14
SKU-HH-00010,Sam's Club,SAM-02-006,South,570,395,126,3
SKU-HH-00010,Sam's Club,SAM-01-005,Midwest,359,271,54,8
SKU-HH-00010,Sam's Club,SAM-01-009,Midwest,624,654,47,9
SKU-HH-00010,Sam's Club,SAM-01-008,Midwest,656,459,116,14
SKU-HH-00010,Sam's Club,SAM-02-005,South,319,329,122,14
SKU-HH-00010,Sam's Club,SAM-01-007,Midwest,55,0,72,9
SKU-HH-00010,Sam's Club,SAM-01-002,Midwest,120,100,115,14
SKU-HH-00010,Sam's Club,SAM-02-009,South,810,749,125,14
SKU-HH-00010,Sam's Club,SAM-03-008,West,375,453,136,4
SKU-HH-00010,Sam's Club,SAM-01-010,Midwest,587,692,69,5
SKU-HH-00010,Sam's Club,SAM-02-002,South,242,270,120,8
SKU-HH-00010,Sam's Club,SAM-02-010,South,562,758,47,4
SKU-HH-00010,Sam's Club,SAM-02-007,South,433,476,57,11
SKU-HH-00010,Sam's Club,SAM-03-001,West,360,145,158,8
SKU-HH-00010,Sam's Club,SAM-03-005,West,113,0,133,8
SKU-HH-00010,Sam's Club,SAM-03-004,West,819,917,70,3
SKU-HH-00010,Sam's Club,SAM-02-003,South,558,359,150,5
SKU-CL-00011,Walmart,WMT-01-015,Midwest,549,496,41,6
SKU-CL-00011,Walmart,WMT-02-004,South,106,0,54,10
SKU-CL-00011,Walmart,WMT-01-014,Midwest,525,306,116,11
SKU-CL-00011,Walmart,WMT-03-007,West,147,89,51,5
SKU-CL-00011,Walmart,WMT-01-001,Midwest,840,591,129,10
SKU-CL-00011,Walmart,WMT-02-013,South,787,847,87,3
SKU-CL-00011,Walmart,WMT-02-008,South,99,73,21,8
SKU-CL-00011,Walmart,WMT-03-008,West,379,116,129,11
SKU-CL-00011,Walmart,WMT-02-001,South,405,298,75,7
SKU-CL-00011,Walmart,WMT-01-008,Midwest,724,802,142,3
SKU-CL-00011,Walmart,WMT-01-003,Midwest,327,106,37,13
SKU-CL-00011,Walmart,WMT-01-009,Midwest,304,242,60,9
SKU-CL-00011,Walmart,WMT-02-014,South,182,0,26,7
SKU-CL-00011,Walmart,WMT-03-013,West,362,410,54,9
SKU-CL-00011,Walmart,WMT-01-005,Midwest,807,959,142,6
SKU-CL-00011,Walmart,WMT-03-010,West,891,684,59,10
SKU-CL-00011,Walmart,WMT-04-003,Northeast,202,61,78,6
SKU-CL-00011,Walmart,WMT-03-003,West,654,641,20,5
SKU-CL-00011,Walmart,WMT-01-002,Midwest,762,513,72,13
SKU-CL-00011,Walmart,WMT-03-014,West,290,79,92,5
SKU-CL-00011,Walmart,WMT-02-009,South,513,245,166,12
SKU-CL-00011,Walmart,WMT-01-011,Midwest,853,723,64,7
SKU-CL-00011,Walmart,WMT-02-003,South,528,262,146,10
SKU-CL-00011,Walmart,WMT-02-015,South,903,1093,52,6
SKU-CL-00011,Walmart,WMT-03-005,West,464,604,169,4
SKU-CL-00011,Walmart,WMT-01-007,Midwest,192,183,31,14
SKU-CL-00011,Walmart,WMT-03-009,West,563,468,168,12
SKU-CL-00011,Walmart,WMT-03-006,West,305,353,144,8
SKU-CL-00011,Walmart,WMT-02-005,South,512,494,124,6
SKU-CL-00011,Walmart,WMT-01-012,Midwest,147,310,152,7
SKU-CL-00011,Sam's Club,SAM-02-007,South,927,785,55,4
SKU-CL-00011,Sam's Club,SAM-01-003,Midwest,70,10,138,6
SKU-CL-00011,Sam's Club,SAM-03-004,West,205,230,55,8
SKU-CL-00011,Sam's Club,SAM-01-006,Midwest,943,743,96,12
SKU-CL-00011,Sam's Club,SAM-02-008,South,533,646,165,10
SKU-CL-00011,Sam's Club,SAM-02-004,South,161,255,26,5
SKU-CL-00011,Sam's Club,SAM-02-009,South,272,385,163,5
SKU-CL-00011,Sam's Club,SAM-02-010,South,63,73,95,9
SKU-CL-00011,Sam's Club,SAM-01-005,Midwest,598,481,76,13
SKU-CL-00011,Sam's Club,SAM-03-007,West,372,341,65,3
SKU-CL-00011,Sam's Club,SAM-02-005,South,803,612,102,7
SKU-CL-00011,Sam's Club,SAM-01-009,Midwest,531,547,153,4
SKU-CL-00011,Sam's Club,SAM-01-010,Midwest,698,832,100,5
SKU-CL-00011,Sam's Club,SAM-03-003,West,144,219,95,3
SKU-CL-00011,Sam's Club,SAM-03-002,West,708,489,93,9
SKU-CL-00011,Sam's Club,SAM-01-007,Midwest,634,826,140,7
SKU-CL-00011,Sam's Club,SAM-03-005,West,567,612,104,12
SKU-CL-00011,Sam's Club,SAM-01-002,Midwest,834,914,26,3
SKU-CL-00011,Sam's Club,SAM-01-001,Midwest,301,223,113,7
SKU-CL-00011,Sam's Club,SAM-01-004,Midwest,394,534,159,5
SKU-CL-00012,Walmart,WMT-01-010,Midwest,240,400,97,10
SKU-CL-00012,Walmart,WMT-03-001,West,588,678,20,5
SKU-CL-00012,Walmart,WMT-03-005,West,248,127,43,7
SKU-CL-00012,Walmart,WMT-03-012,West,673,799,64,4
SKU-CL-00012,Walmart,WMT-02-007,South,285,384,76,14
SKU-CL-00012,Walmart,WMT-02-003,South,235,0,117,9
SKU-CL-00012,Walmart,WMT-03-013,West,789,686,48,5
SKU-CL-00012,Walmart,WMT-03-007,West,299,417,117,9
SKU-CL-00012,Walmart,WMT-01-006,Midwest,946,1003,80,4
SKU-CL-00012,Walmart,WMT-03-009,West,535,349,102,8
SKU-CL-00012,Walmart,WMT-03-011,West,667,845,31,11
SKU-CL-00012,Walmart,WMT-01-005,Midwest,600,614,133,9
SKU-CL-00012,Walmart,WMT-03-004,West,906,867,33,8
SKU-CL-00012,Walmart,WMT-02-013,South,404,521,116,14
SKU-CL-00012,Walmart,WMT-03-008,West,446,433,121,13
SKU-CL-00012,Walmart,WMT-01-008,Midwest,290,325,123,11
SKU-CL-00012,Walmart,WMT-01-002,Midwest,201,347,158,3
SKU-CL-00012,Walmart,WMT-03-010,West,775,626,44,6
SKU-CL-00012,Walmart,WMT-01-004,Midwest,187,227,133,6
SKU-CL-00012,Walmart,WMT-01-007,Midwest,445,613,152,13
SKU-CL-00012,Walmart,WMT-02-012,South,737,738,115,6
SKU-CL-00012,Walmart,WMT-03-006,West,92,0,114,4
SKU-CL-00012,Walmart,WMT-04-002,Northeast,762,735,32,8
SKU-CL-00012,Walmart,WMT-02-015,South,651,732,60,5
SKU-CL-00012,Walmart,WMT-02-002,South,440,405,52,10
SKU-CL-00012,Walmart,WMT-02-008,South,168,0,159,14
SKU-CL-00012,Walmart,WMT-01-013,Midwest,817,716,64,11
SKU-CL-00012,Walmart,WMT-01-001,Midwest,783,966,35,12
SKU-CL-00012,Walmart,WMT-01-014,Midwest,781,751,52,14
SKU-CL-00012,Walmart,WMT-03-002,West,443,192,76,3
SKU-CL-00012,Sam's Club,SAM-02-010,South,762,636,138,4
SKU-CL-00012,Sam's Club,SAM-03-005,West,281,152,166,14
SKU-CL-00012,Sam's Club,SAM-01-005,Midwest,119,0,48,13
SKU-CL-00012,Sam's Club,SAM-03-008,West,256,36,42,8
SKU-CL-00012,Sam's Club,SAM-01-004,Midwest,727,474,125,7
SKU-CL-00012,Sam's Club,SAM-03-007,West,274,35,29,13
SKU-CL-00012,Sam's Club,SAM-01-007,Midwest,334,251,33,10
SKU-CL-00012,Sam's Club,SAM-03-003,West,717,751,57,8
SKU-CL-00012,Sam's Club,SAM-02-002,South,129,313,75,9
SKU-CL-00012,Sam's Club,SAM-01-002,Midwest,950,920,60,14
SKU-CL-00012,Sam's Club,SAM-03-002,West,885,660,70,6
SKU-CL-00012,Sam's Club,SAM-02-009,South,841,694,44,13
SKU-CL-00012,Sam's Club,SAM-02-005,South,605,349,56,14
SKU-CL-00012,Sam's Club,SAM-01-010,Midwest,435,417,128,9
SKU-CL-00012,Sam's Club,SAM-03-001,West,854,897,97,3
SKU-CL-00012,Sam's Club,SAM-02-004,South,237,100,64,7
SKU-CL-00012,Sam's Club,SAM-02-006,South,456,537,84,12
SKU-CL-00012,Sam's Club,SAM-02-003,South,200,350,30,14
SKU-CL-00012,Sam's Club,SAM-01-008,Midwest,50,0,170,11
SKU-CL-00012,Sam's Club,SAM-02-007,South,336,365,142,14
SKU-BC-00013,Walmart,WMT-02-011,South,334,367,132,6
SKU-BC-00013,Walmart,WMT-02-013,South,447,424,160,6
SKU-BC-00013,Walmart,WMT-04-003,Northeast,545,413,124,14
SKU-BC-00013,Walmart,WMT-03-013,West,332,82,109,12
SKU-BC-00013,Walmart,WMT-04-002,Northeast,431,606,50,4
SKU-BC-00013,Walmart,WMT-03-007,West,774,920,121,10
SKU-BC-00013,Walmart,WMT-01-010,Midwest,381,173,29,14
SKU-BC-00013,Walmart,WMT-01-004,Midwest,229,176,27,9
SKU-BC-00013,Walmart,WMT-03-009,West,831,813,127,5
SKU-BC-00013,Walmart,WMT-01-006,Midwest,809,837,126,7
SKU-BC-00013,Walmart,WMT-02-002,South,834,608,117,6
SKU-BC-00013,Walmart,WMT-01-001,Midwest,220,40,134,8
SKU-BC-00013,Walmart,WMT-03-014,West,93,53,148,6
SKU-BC-00013,Walmart,WMT-02-004,South,279,192,106,10
SKU-BC-00013,Walmart,WMT-02-006,South,758,797,155,13
SKU-BC-00013,Walmart,WMT-03-001,West,407,497,41,5
SKU-BC-00013,Walmart,WMT-02-005,South,847,1045,160,7
SKU-BC-00013,Walmart,WMT-01-009,Midwest,375,245,63,8
SKU-BC-00013,Walmart,WMT-03-003,West,466,319,41,8
SKU-BC-00013,Walmart,WMT-01-005,Midwest,531,604,123,10
SKU-BC-00013,Walmart,WMT-03-010,West,777,517,99,14
SKU-BC-00013,Walmart,WMT-02-007,South,224,251,123,8
SKU-BC-00013,Walmart,WMT-01-007,Midwest,303,58,76,12
SKU-BC-00013,Walmart,WMT-03-011,West,519,360,58,12
SKU-BC-00013,Walmart,WMT-02-015,South,827,710,57,4
SKU-BC-00013,Walmart,WMT-01-014,Midwest,660,823,112,11
SKU-BC-00013,Walmart,WMT-03-012,West,618,695,95,4
SKU-BC-00013,Walmart,WMT-03-006,West,72,191,25,7
SKU-BC-00013,Walmart,WMT-01-002,Midwest,501,517,33,3
SKU-BC-00013,Walmart,WMT-02-010,South,370,521,63,13
SKU-BC-00013,Costco,COST-03-003,West,154,180,126,14
SKU-BC-00013,Costco,COST-03-001,West,668,815,89,11
SKU-BC-00013,Costco,COST-02-001,South,86,223,163,3
SKU-BC-00013,Costco,COST-01-006,Midwest,477,590,21,4
SKU-BC-00013,Costco,COST-03-005,West,529,727,45,14
SKU-BC-00013,Costco,COST-03-006,West,900,758,36,8
SKU-BC-00013,Costco,COST-01-004,Midwest,324,270,145,6
SKU-BC-00013,Costco,COST-02-005,South,923,944,58,4
SKU-BC-00013,Costco,COST-01-003,Midwest,526,347,88,11
SKU-BC-00013,Costco,COST-02-002,South,399,337,113,14
SKU-BC-00013,Costco,COST-03-002,West,560,561,26,11
SKU-BC-00013,Costco,COST-02-003,South,612,800,141,13
SKU-BC-00013,Costco,COST-01-001,Midwest,62,0,105,10
SKU-BC-00013,Costco,COST-02-006,South,636,747,159,5
SKU-BC-00013,Costco,COST-01-002,Midwest,727,764,72,6
SKU-HH-00014,Walmart,WMT-02-002,South,549,738,80,9
SKU-HH-00014,Walmart,WMT-02-003,South,871,968,23,7
SKU-HH-00014,Walmart,WMT-01-003,Midwest,831,739,74,13
SKU-HH-00014,Walmart,WMT-03-011,West,840,845,125,4
SKU-HH-00014,Walmart,WMT-03-006,West,757,629,129,4
SKU-HH-00014,Walmart,WMT-02-010,South,149,220,54,13
SKU-HH-00014,Walmart,WMT-03-014,West,359,551,73,12
SKU-HH-00014,Walmart,WMT-02-007,South,338,104,66,7
SKU-HH-00014,Walmart,WMT-03-012,West,888,863,110,6
SKU-HH-00014,Walmart,WMT-03-003,West,429,519,168,7
SKU-HH-00014,Walmart,WMT-01-013,Midwest,229,298,144,7
SKU-HH-00014,Walmart,WMT-02-006,South,499,353,64,3
SKU-HH-00014,Walmart,WMT-04-001,Northeast,726,505,169,10
SKU-HH-00014,Walmart,WMT-02-015,South,635,547,95,10
SKU-HH-00014,Walmart,WMT-03-005,West,696,417,113,6
SKU-HH-00014,Walmart,WMT-01-011,Midwest,837,867,82,14
SKU-HH-00014,Walmart,WMT-02-014,South,131,0,155,5
SKU-HH-00014,Walmart,WMT-04-003,Northeast,512,546,157,4
SKU-HH-00014,Walmart,WMT-03-013,West,60,0,68,5
SKU-HH-00014,Walmart,WMT-03-002,West,760,759,73,8
SKU-HH-00014,Walmart,WMT-03-007,West,190,271,86,11
SKU-HH-00014,Walmart,WMT-01-008,Midwest,491,640,43,9
SKU-HH-00014,Walmart,WMT-01-001,Midwest,942,1090,157,12
SKU-HH-00014,Walmart,WMT-03-010,West,449,561,21,11
SKU-HH-00014,Walmart,WMT-01-002,Midwest,531,313,143,12
SKU-HH-00014,Walmart,WMT-02-012,South,797,609,33,9
SKU-HH-00014,Walmart,WMT-02-004,South,53,0,112,9
SKU-HH-00014,Walmart,WMT-01-007,Midwest,330,295,54,5
SKU-HH-00014,Walmart,WMT-03-015,West,908,689,103,8
SKU-HH-00014,Walmart,WMT-01-015,Midwest,579,430,45,12
SKU-HH-00014,Sam's Club,SAM-02-002,South,541,727,152,8
SKU-HH-00014,Sam's Club,SAM-02-010,South,805,763,53,14
SKU-HH-00014,Sam's Club,SAM-01-010,Midwest,503,375,109,14
SKU-HH-00014,Sam's Club,SAM-02-006,South,50,1,68,10
SKU-HH-00014,Sam's Club,SAM-03-005,West,296,165,155,4
SKU-HH-00014,Sam's Club,SAM-03-006,West,143,191,134,7
SKU-HH-00014,Sam's Club,SAM-03-008,West,921,832,109,11
SKU-HH-00014,Sam's Club,SAM-03-002,West,376,544,85,4
SKU-HH-00014,Sam's Club,SAM-01-008,Midwest,913,915,157,7
SKU-HH-00014,Sam's Club,SAM-01-006,Midwest,113,275,110,8
SKU-HH-00014,Sam's Club,SAM-01-009,Midwest,109,0,67,5
SKU-HH-00014,Sam's Club,SAM-03-007,West,519,606,72,3
SKU-HH-00014,Sam's Club,SAM-01-002,Midwest,646,671,92,14
SKU-HH-00014,Sam's Club,SAM-02-003,South,637,756,160,8
SKU-HH-00014,Sam's Club,SAM-02-007,South,98,281,77,8
SKU-HH-00014,Sam's Club,SAM-03-001,West,261,118,146,7
SKU-HH-00014,Sam's Club,SAM-03-004,West,821,989,55,4
SKU-HH-00014,Sam's Club,SAM-02-009,South,793,816,32,11
SKU-HH-00014,Sam's Club,SAM-01-007,Midwest,738,695,58,8
SKU-HH-00014,Sam's Club,SAM-03-003,West,623,415,150,7
SKU-HH-00014,Costco,COST-02-001,South,934,1031,71,3
SKU-HH-00014,Costco,COST-03-005,West,477,469,150,7
SKU-HH-00014,Costco,COST-01-003,Midwest,136,24,24,7
SKU-HH-00014,Costco,COST-01-002,Midwest,838,730,136,3
SKU-HH-00014,Costco,COST-02-004,South,169,0,134,14
SKU-HH-00014,Costco,COST-03-006,West,155,247,83,14
SKU-HH-00014,Costco,COST-02-002,South,117,0,124,6
SKU-HH-00014,Costco,COST-02-005,South,843,690,48,14
